A,B,C,F,G,H,I,J,K,L,Response,D,E,M,N
42.7844392,-0.423788249,-0.575255995,1.103503767,0.679567866,-0.76884916,-1.169095747,-0.965106608,0.567058213,-0.51390295,1.419863972,Fema,Yes,-0.417666305,42.27407059
-103.6784224,0.387408005,0.276862549,1.312519118,-0.168734789,-0.278525813,-1.026072998,-0.149612844,-0.576897657,-0.699616801,0.445713136,Fema,Yes,-1.208136988,-104.076155
-58.18612474,1.384186725,-0.413217028,-0.675891694,1.012168295,0.562013106,-1.007909803,-1.180285606,-1.144692631,-0.401570676,-0.280447781,Male,Yes,-0.424961156,-58.20120666
214.7949142,0.006585185,-0.49103588,-0.051890873,-0.184505721,-0.638158788,-0.225811085,1.165934145,0.195782791,1.099250822,0.971362884,Male,Yes,1.300113634,214.2030588
120.5680161,1.670172662,1.576416327,0.200663957,-0.045024689,0.183167109,0.645732888,-0.363569789,1.043542672,-1.163208661,0.499532888,Fema,Yes,-1.108544653,120.9326306
-53.73951556,-0.015277012,1.112667078,0.074919578,0.235488474,1.325308188,-0.047397486,-0.739720568,-0.495599999,0.115728937,-0.695365144,Male,Yes,0.137180572,-53.46142176
351.2503093,0.092949936,1.667689179,-0.429362363,-0.129340869,1.160260071,-0.244241097,0.730093821,2.438683997,-0.330331219,-0.366147015,Male,Yes,-0.136195311,351.5984504
-82.27098598,-1.196331835,-0.070002366,-0.005779349,0.292870729,0.246391976,-0.060606562,-0.748298561,-1.310930207,0.055820816,-0.167248412,Male,Yes,0.057944702,-82.07827456
-305.9925271,0.386902498,-0.362741166,-0.634322094,-0.895466561,0.066517222,0.302471898,-0.21274028,-1.180632184,0.428331871,-1.613897848,Fema,Yes,0.16704569,-305.4837143
-160.6677429,0.174680093,-1.489933008,-0.77319251,-1.400256208,-0.965953859,-0.724311319,-1.098768457,1.065926819,-1.607320159,0.295075783,Fema,Yes,-1.515514558,-160.8564983
357.5326809,-0.259576982,-0.840290395,-0.311976108,-0.276432845,0.308331246,-1.378083467,2.339624806,1.471321956,-0.258572632,0.045134015,Male,Yes,-0.288451041,358.1605233
-128.2373375,0.543372249,1.712569587,1.243757959,0.841947453,1.465480371,-0.179738407,-0.336650081,-1.600955277,0.693595309,1.198187094,Fema,Yes,0.995181527,-128.4907426
-69.59183693,-0.146884108,-0.181114786,1.354428898,1.029644411,2.206902595,-0.373775781,-1.60327192,0.775073835,-0.195260906,-1.653352704,Male,Yes,-0.032982554,-70.47801797
123.1163668,1.136213703,-1.046634804,-0.517929023,0.453640682,-0.333401468,-0.224972955,0.37143645,0.074606816,-0.052189459,0.157761955,Male,Yes,0.120742056,123.2855223
-13.12566453,0.47224715,-0.404032294,2.594424588,-0.647181432,-0.856549308,-1.5415874,-0.801496885,-0.175316402,1.99795608,0.271170185,Male,Yes,2.233355038,-13.35515023
60.39014209,0.244443456,-1.279161107,2.346647031,-0.947488595,0.863519658,-0.804753741,-0.1162297,-0.410381794,0.246147789,0.507238951,Male,Yes,0.234300445,60.84633583
261.4484006,-1.290258481,-1.111323311,0.88841658,0.605898348,-0.727241881,0.851408671,0.724446497,1.960913744,-0.607612185,-0.849846463,Male,Yes,-0.683066116,261.3300188
50.07788058,0.837516673,-1.206621621,-1.906074646,-0.060984982,-1.312968334,-0.160476706,0.097786109,0.823555492,0.180762607,-0.555073647,Fema,Yes,0.30802982,50.35117311
-16.30012509,0.082917846,0.747926941,0.111703106,-0.879562725,0.611509702,-0.32531507,0.178376573,-0.259860378,-1.650745675,0.145613792,Male,Yes,-1.648071871,-17.1445107
-135.6102822,-1.567767724,0.175818953,-0.66005632,-1.632634526,-1.332211655,-1.96862469,-0.581268477,1.301428072,1.374964066,-0.347450652,Fema,Yes,1.248768744,-135.5679418
-43.80417058,1.398562092,-0.255470786,0.150818206,-1.649216974,-0.356871528,0.545657323,0.172339139,0.782578881,1.797539387,-0.832186034,Fema,Yes,1.728825455,-44.33301678
-31.35078166,-0.71530099,0.709935397,-0.395004431,-0.751272225,-0.922525434,0.923324097,-0.148933818,0.623173728,-0.851699013,-1.848530335,Male,Yes,-0.792586262,-31.60203052
102.8506412,0.484680288,0.274499079,0.080445175,1.006933825,0.024372098,-0.016738288,0.300478372,-0.240284383,0.65778838,0.943273737,Fema,Yes,0.617236708,102.9001767
102.6369247,-0.506493163,0.582306564,-0.041682383,-0.83786411,0.395527988,0.192918747,1.176221568,0.074222641,0.67198393,1.145573613,Fema,Yes,0.781284288,102.6947879
75.66752282,-0.931805927,-1.017721356,0.001055815,-1.285492543,-0.629887013,-1.073209361,-0.227118576,3.220501789,-0.062912262,-1.233108827,Fema,Yes,-0.246981828,75.68328132
-17.27535768,-0.344045629,0.469372225,-0.79770276,0.139988467,0.865525191,1.274044538,0.54345344,-0.30713172,0.490971055,0.022212665,Fema,Yes,0.563851666,-17.02684472
18.71683681,-0.916700156,-0.958661835,-0.243316453,-0.061784784,-0.813155738,-0.226672153,-0.734109119,0.611357954,-1.765469554,-1.547735978,Male,Yes,-1.796045188,19.07539367
-250.3867509,1.070606055,-1.129877229,1.12046415,0.634340241,-0.975920997,0.024130166,-0.140483464,-2.892519822,-0.312049195,-0.507693136,Male,Yes,-0.750346574,-250.5012094
-186.6582247,1.701400286,-0.247278963,0.019423511,-0.652815484,1.792517598,-0.865865734,-1.30657958,-1.61760356,0.34617477,0.86505187,Male,Yes,0.203757049,-186.7251162
-15.07246544,0.249133734,-2.299539893,1.228679747,0.252251224,-0.167592064,0.643488313,0.080531395,0.254389819,0.546064702,-1.789749609,Male,Yes,0.562570156,-14.81877099
-273.279695,-0.38548976,-0.815791542,-0.505358317,0.183925494,0.812674042,0.587259379,-0.51029274,-0.887180942,1.243319384,-0.386870847,Fema,Yes,1.678590061,-273.6734217
122.7157439,-0.527255615,-0.061285442,0.502962038,1.158904437,0.571220772,-0.598052766,0.451952657,0.980681361,-1.014529735,-1.307154547,Male,Yes,-0.978045409,122.7584636
-237.7661893,-0.709724989,0.030901629,0.50484521,-2.253669697,-0.446419422,-0.539398668,0.658125934,-0.77441827,2.747823827,-1.369317198,Fema,Yes,2.657349581,-237.416663
-235.7641785,-1.846531982,1.419255046,0.08658318,0.802051739,1.966763972,-0.196233965,-0.898321971,-1.629583603,-1.838846604,-0.983118184,Male,Yes,-1.633958799,-235.8737195
-141.0106261,-0.916933363,0.287673443,1.384784189,1.199396986,-0.020110061,1.048322828,-1.109276353,-0.655459687,-0.846841496,-0.003138666,Fema,Yes,-0.588760994,-141.3669541
-79.0414711,1.629500043,-0.198715062,-0.447914838,-0.849072873,1.796918523,-0.204338937,0.424252618,-0.300003577,-2.143308065,-0.221574398,Fema,Yes,-2.015611185,-78.23475263
-160.961022,-0.56354531,0.424889487,-0.573367401,1.908883435,0.912282028,1.239658497,-0.644171615,-1.951910828,-0.017285086,-1.327523805,Male,Yes,-0.246156001,-160.9433117
25.96485805,0.066060262,-1.063695591,0.559298981,-0.155035808,1.054177909,0.950833697,-1.641348609,1.216577714,2.034762544,1.390533967,Fema,Yes,2.22090607,25.27223322
143.4718254,-0.392443474,-0.449198772,-1.132299495,1.033348729,0.407609135,-1.686838286,1.338052432,-0.050001402,-0.220884525,-0.490721416,Male,Yes,-0.140481714,143.5769047
-74.78780948,-1.110932224,0.913207006,-0.462077536,0.973625836,0.881037143,0.715208485,-0.783129539,-1.178944222,0.559547558,-1.757551749,Male,Yes,0.562224966,-75.22628225
72.82066443,1.011855164,-0.569368006,-1.116558876,2.491486202,0.132937267,-2.169974427,0.82438993,0.016706508,-0.600915036,-1.599511123,Fema,Yes,-0.845913166,72.65443334
-49.06236538,0.322443899,-0.742764398,-0.516172448,-0.746114011,-0.20776426,-0.674734021,-0.297598197,0.14604341,-0.257750754,1.49525381,Fema,Yes,-0.413151126,-49.50595462
320.4385217,-1.060512436,-0.063761226,2.03088066,-2.838197944,1.567249942,-0.20268507,2.497479812,0.958560632,-2.523029,1.111041848,Male,Yes,-2.602201508,320.206968
-179.2062348,2.424254866,0.537852533,2.164172929,0.108746429,0.541827043,-0.695673557,-1.23155163,-1.662219944,0.093500692,-0.133837442,Male,Yes,-0.051422795,-179.8062056
-174.4784403,-0.443890858,-2.001395842,0.596877905,-0.458871908,-0.961048973,0.740299052,-1.832289599,-0.716642432,1.698622755,-0.569337797,Male,Yes,1.987650374,-174.9974814
31.73037539,-1.085357442,0.30852275,-2.163665561,-0.074183195,-1.412974374,0.507430306,-0.399166892,-0.355628423,2.631474302,0.460214772,Male,Yes,2.889790342,31.42755115
286.9858041,2.496417063,0.625355429,-1.299395463,0.617660847,-1.714164687,-0.049641571,0.463872765,-0.099044702,-1.448825889,0.891967582,Male,Yes,-1.709199869,286.504131
21.32793982,-1.965461002,-0.077639742,-0.765225759,0.245618931,0.692507054,-0.773763346,1.256946846,-0.639286678,0.114028629,0.332643866,Fema,Yes,0.254671098,21.39570452
64.38170146,-0.352054844,1.184893622,0.245980409,-0.462427989,1.192994936,-0.857846354,1.55880515,-1.34595918,-1.252306932,0.416712651,Male,Yes,-1.304877889,64.57829103
134.083023,-0.81933353,0.809037265,-0.84991803,0.437618612,-0.382596708,0.664202923,-0.341801167,0.351690205,-1.388728705,0.898129094,Male,Yes,-1.105161633,134.3746201
99.76336256,1.292071087,0.25672944,-1.164221344,1.51343987,0.47004438,-0.254326211,-0.471159119,0.072434964,0.323814104,0.443995577,Male,Yes,0.105754393,100.3372299
-91.75566422,-0.434608784,0.329708448,-0.227516615,-1.545769685,-2.362144562,0.252024566,-0.542412814,-0.239697911,0.331091048,0.221844822,Male,Yes,0.650270107,-91.21205949
-247.7987746,-0.178456815,1.960880813,0.837547914,-0.913121538,0.751025304,-0.899112938,-2.018281868,-0.339454321,-0.396185445,-0.505340722,Male,Yes,-0.045857874,-248.6060282
341.1108135,1.739065035,1.079216776,-0.515198371,1.07062833,0.211137769,-0.260651141,0.342074839,0.449616791,0.749299555,1.340430318,Male,Yes,0.700088277,341.5926402
30.63087107,-0.821265074,0.231018682,1.514182131,-0.0631299,-0.836771043,1.612728595,-0.404294421,1.817826413,0.907658625,-0.34228456,Fema,Yes,1.076770713,31.10168582
-279.0110298,-1.248948933,-1.736241804,0.556968317,-0.38128987,-0.189545668,0.428028107,-0.61263856,-0.834807164,-0.243803797,-1.381411651,Fema,Yes,-0.514442502,-278.8417314
198.9635725,-0.463021754,-0.108003837,-0.528670659,0.06763423,1.421975559,0.456363363,1.702570152,0.105719995,-0.425542213,0.189702612,Male,Yes,-0.115372501,198.9520743
-66.80463737,0.915603438,-0.512181411,1.156781001,0.281696513,-0.763906451,-1.5349581,0.27968907,-1.283046959,1.333552162,0.956808554,Fema,Yes,1.615769506,-67.75329657
233.3194245,-2.157356373,-0.720001431,1.070360017,0.22290582,-0.256869697,0.293471398,0.455419991,1.820939274,1.454035749,-0.12858755,Male,Yes,1.325736603,233.7376908
143.7612492,-0.137423704,0.795255215,-0.143276612,0.114670029,0.03723274,1.270301301,-0.919461184,-0.261638347,-1.65465749,2.042536234,Male,Yes,-1.546091536,143.7000626
-156.9876371,0.791060815,-0.412738397,0.953825444,-0.766242841,1.385357903,-0.487560719,-0.340315375,-1.686437777,-0.517075787,1.402895287,Fema,Yes,-0.201768076,-157.1100078
53.85695123,-0.424880445,0.52639208,0.412598415,-0.102529481,-1.00940058,-1.036867161,-0.338120543,1.890403703,0.104755044,0.2820854,Fema,Yes,-0.265633298,53.66086496
-133.0608571,-1.763229313,0.224399646,-0.176605404,1.654254375,0.03419766,1.521315196,2.33127704,-1.190738273,0.422241902,-1.729387499,Fema,Yes,0.745052678,-132.567949
112.2167025,-0.38087283,-0.013781793,1.320221599,0.395877184,1.298179914,0.05063723,-0.0028858,0.962035098,-0.443354325,0.949175577,Fema,Yes,-0.686463746,112.7313252
189.8753035,0.401989363,-0.747454811,-0.413618981,0.126912093,-1.173123405,1.943621186,1.785870494,-1.347759061,0.969396708,0.010500021,Male,Yes,1.125383402,189.5457412
76.73417631,-2.185679526,0.742498467,-0.728130828,0.294599412,0.9582081,-2.615370926,1.275549279,-1.625041423,1.014269108,1.137844365,Male,Yes,1.292528181,76.55700259
143.585848,1.68351833,1.634622232,0.791132605,-1.006753967,-0.256013501,0.94447113,0.644391084,0.472919074,-0.743660029,-0.292701139,Male,Yes,-0.682012976,143.4942997
11.36784976,-0.271242071,0.875046406,-0.274804891,-1.118649433,-1.21585737,-1.468087847,-0.140744105,0.904281372,-0.390239299,-0.592281095,Male,Yes,-0.359768893,11.39465018
-36.61054741,-0.003762817,0.372876009,0.314025692,0.444853438,-1.989269466,-1.540557972,0.595423157,-0.019322792,-0.860128876,0.550788614,Fema,Yes,-1.057110693,-36.57275488
191.5812456,1.683457949,0.363084665,0.29740566,-0.028683237,-1.614460973,-0.208599322,1.452877766,-0.434790647,0.944860002,1.206124622,Fema,Yes,1.691495774,192.1235891
20.9905001,0.123721914,-1.416906113,-0.466845546,-2.094603071,-0.569312053,0.269904355,0.582224591,0.093953229,-2.739677167,0.929505111,Fema,Yes,-2.603073861,20.90399715
268.4708783,0.367910635,-1.145754409,-0.463587625,-0.306562736,0.847657669,0.238571265,1.434784336,0.06545271,-1.115651405,0.669439953,Male,Yes,-1.180950503,267.4075473
-354.213404,-0.436748337,0.099454457,0.021062021,-1.032643102,1.15418403,0.172504416,-1.353388858,-0.406071796,0.025405208,-0.347961856,Fema,Yes,0.107923975,-353.576547
-87.29497249,-0.258946032,-0.314226156,0.024990223,0.40940074,1.610717852,-0.881294175,-0.765751526,-0.299465361,-0.026548788,-0.088729484,Fema,Yes,0.069121813,-88.20672786
165.3436567,1.642809234,-0.268913892,0.102259985,1.019485232,0.446431628,-1.143678019,0.257235318,0.18431484,-0.826813532,1.303787701,Fema,Yes,-0.953809202,165.7050233
157.1204433,0.629250115,-1.148641721,-1.380802992,-0.498550875,0.5883347,-1.674358907,-0.554929746,1.115714449,-2.320501709,1.214031865,Male,Yes,-2.375587815,157.1225232
133.5120184,0.856830298,-0.08109185,-0.228533556,0.009540022,1.776636496,-0.334089312,0.317111212,-0.995239426,-0.16610125,0.630687517,Male,Yes,-0.297834186,133.4228965
-212.8675669,0.461910162,0.781394781,-0.856258172,-1.065533788,-1.286981262,0.318825661,-1.123721075,0.347736946,0.827833896,-0.813586376,Fema,Yes,0.423601231,-212.3913804
106.5467161,1.93810893,-0.137465915,0.105656713,0.896670842,0.175720052,-0.823893123,0.19478609,0.726095782,-0.514577023,0.329418612,Fema,Yes,0.040983764,106.7504815
126.5645504,1.397896261,0.678380099,0.936129148,0.239145581,-0.455825348,1.426158752,0.531042507,0.298977456,-1.550014189,0.206690512,Male,Yes,-1.276268345,126.2041822
48.47775586,0.76240023,0.143497034,1.236182329,-0.115697197,0.499756374,0.224330203,-0.263857971,0.218599759,0.676850753,2.233114224,Fema,Yes,0.384321353,48.77281224
-126.6249955,0.063182762,-0.818983224,-0.998703373,-0.382658192,-0.418823158,0.014050592,-0.523846534,-1.042007706,0.038725068,0.132527279,Male,Yes,0.036195406,-126.2422444
62.65092231,1.385373985,0.593198768,-1.71938225,-0.511345023,0.235223901,-1.20325061,0.687878636,0.432995129,-0.899454288,-0.936163646,Male,Yes,-0.713259017,63.65268714
-127.244298,-0.14430039,0.183536171,0.584382099,-0.282209413,0.337340753,-1.399413416,0.536981741,-0.614813195,0.118642391,-0.618629495,Fema,Yes,0.098538602,-127.4709566
-81.72983698,-0.825815884,1.330978137,0.340722154,-0.173919317,-1.52979399,0.353774472,-0.63273465,-0.216369648,-0.75734887,-0.066412949,Male,Yes,-1.02248165,-82.24973948
-21.08561205,-0.09024385,-0.79550055,1.578865194,2.149574535,-1.104616598,-0.030936257,-0.733312808,-0.065488375,0.66325809,-1.638807307,Male,Yes,1.044961295,-20.52028714
60.73103595,1.742668781,1.412327706,0.936742464,0.284279671,0.242117961,-0.888720257,1.047972156,-0.913079218,-0.888971358,0.498690275,Fema,Yes,-1.083091052,61.14135984
176.2359274,-0.791499723,0.054247758,-0.533563346,0.97809615,0.46102287,0.602361925,0.347256026,0.358087275,-0.28046947,-1.125226665,Male,Yes,-0.348051877,176.7473156
-253.71279,-0.858530945,-0.431303238,-0.988842104,-1.36354401,0.391209012,1.33082765,-0.252377969,-1.174123629,1.435125891,0.18811352,Fema,Yes,1.603433289,-252.7328722
-198.9181886,1.672370259,-0.505329093,-1.46302723,-2.124690525,1.992325857,0.198204776,0.250955705,-0.534827101,-0.239538854,-0.746459266,Fema,Yes,-0.29480829,-198.9075921
-84.34393824,-0.424317621,-0.349943365,-1.029935283,-0.908763246,-0.045703961,0.220507656,1.029438829,-2.655619093,0.553132064,0.771405949,Male,Yes,0.642736554,-84.59157069
-198.0656662,-0.741712414,-0.553493173,-1.359157886,-0.624967237,1.838265848,-0.836071525,0.163356819,-1.059449427,-0.524548182,-1.321825235,Male,Yes,-0.415831491,-197.9142904
-284.998672,-2.083234502,-0.238776317,-0.933077841,0.129492836,0.53551057,-0.39956886,-1.777043606,-0.611065914,1.451528017,-0.002964751,Fema,Yes,1.35862629,-284.9855245
-125.8473279,-0.491552373,1.1878939,0.854731266,-1.425950448,0.07626311,-0.261490319,-1.592195026,0.641786394,0.618421709,-0.521927617,Male,Yes,0.571738671,-125.5550264
76.69337089,0.335909364,0.326909536,1.403290113,-0.686946795,-1.325153518,1.930135976,-0.726520722,0.921520643,1.847967085,0.544373855,Male,Yes,1.642408958,76.61794819
262.559817,-1.245153692,-1.264739636,-0.616033843,-1.147053378,0.401113729,0.788209625,1.514640708,0.581278262,-0.050686694,2.900354474,Fema,Yes,-0.151769209,262.857741
-38.80189254,0.280736199,-1.221499083,0.629421361,-1.785090302,-0.901859852,-0.043265039,-0.009545372,-0.41487806,2.337049728,0.719765615,Male,Yes,2.397067524,-38.50781539
-153.1651265,-0.996461209,-0.532446667,-0.702629713,0.014026062,-0.997884211,0.359612692,-0.119463707,-0.543945263,-0.000862509,-1.071505673,Fema,Yes,0.042531114,-152.7512828
120.1177639,-0.422293389,1.164196169,0.845027363,0.135765351,-0.01318764,0.319068537,0.141138236,1.802309791,1.577891378,0.323576216,Fema,Yes,1.449171263,119.7285098
292.7292578,0.14202084,-1.257801748,-0.478155929,1.193670501,-0.120473205,-0.264603448,0.921467233,1.024854636,-1.515585165,-0.289566004,Male,Yes,-1.355712072,292.6634769
-104.8399383,0.700677353,0.201669106,0.609638744,0.068130416,-1.181676008,-0.991889264,-1.538804527,0.199251421,-1.814496148,-0.182652139,Fema,Yes,-1.921860919,-105.4682376
92.01872665,0.397540079,0.134710321,-0.330829666,-1.810352169,-0.855047915,0.143619842,-1.526191376,1.723878244,0.190831802,-0.125051844,Male,Yes,0.65088004,91.76821188
-96.01440092,0.308751242,-1.061222287,0.699380484,-0.114775325,-0.241337791,-0.878190343,-1.016738649,0.865652923,-0.631375988,0.227392775,Fema,Yes,-0.677575248,-95.65496491
-184.7899449,0.325198715,0.104811608,1.304213892,-0.183590763,0.669392471,0.738607029,0.433938968,0.097250877,-0.199280055,-0.405472457,Fema,Yes,-0.254172816,-184.986049
284.0814177,-0.189618431,-1.300797775,-0.858206004,2.229973913,-1.238774585,1.289432042,1.409772728,0.170209401,0.532161905,-0.386775407,Male,Yes,0.615223864,283.9557334
-42.47207141,1.187410667,-2.575417644,-0.175221899,-1.391425022,-0.964236855,0.414513607,-0.617027288,0.446019636,0.0386255,-0.062969334,Male,Yes,-0.287789446,-42.6808829
175.9908728,1.089087306,0.039205877,0.981870636,-0.504094703,-2.050023879,-0.285237034,2.630056824,0.538998604,-1.300629967,-0.291600143,Fema,Yes,-1.568450319,175.7136293
309.6983111,0.544934387,0.910929578,1.090836056,-1.792047993,0.79082339,-0.210119526,2.865203541,0.017083479,0.591299364,-0.932962208,Male,Yes,0.540786983,309.3009859
-37.81391442,0.265040602,0.889375908,1.08094667,-0.905535795,-0.617342347,0.521494241,-1.502650364,0.349003562,-1.562408734,0.002353264,Male,Yes,-2.064651701,-37.16510639
-69.59651808,-2.205388107,-0.403430786,-0.320882312,1.225653944,0.940107869,-0.163390345,-0.742424006,0.168214377,0.309654023,-0.072072476,Fema,Yes,0.355871382,-69.46696465
182.7449542,-1.695198939,1.412579418,1.143629263,-1.724322222,-0.645769167,-0.820873109,0.30768255,0.938301211,-1.146208157,2.222868726,Male,Yes,-0.912932984,183.5519262
-28.78406016,-0.869333534,-1.311192475,-0.188178446,-0.426024993,0.481256134,0.080554091,0.011580168,-0.223230124,0.075559907,-0.060365238,Male,Yes,-0.065596111,-28.82694356
261.4508213,-0.572473722,1.46066928,0.472480087,0.42065202,-0.127745157,1.182043031,1.600826894,0.570443698,-0.771846366,1.225661018,Fema,Yes,-0.272574351,261.4331405
-133.7653582,0.547480572,0.508067909,0.966768011,0.422580372,-0.085115603,-0.564301033,-0.824409121,-1.449117611,0.54100822,1.618054269,Fema,Yes,0.56394819,-133.508089
-369.4245636,0.439042958,-0.178589092,-0.930156503,0.543311891,-0.470032883,-0.216731471,-3.046143055,-1.084036621,0.379235534,-0.392388998,Fema,Yes,0.432112037,-368.7168782
-21.91084216,-0.026192237,1.735878998,0.468385234,0.498052405,1.011842433,-0.657951045,0.40520408,-0.112465983,0.645055273,0.940917615,Fema,Yes,0.891948762,-21.90668949
114.1773938,-0.556614206,0.018525546,-0.735527284,0.028814325,-0.632460871,1.487390239,-0.045627498,0.789443851,-0.893696067,0.913580268,Fema,No,-1.184396011,113.7442964
-59.46825483,1.909890562,-1.330194412,-0.626058272,-0.006937441,-0.251656359,-0.586902645,-2.084432135,1.104554421,-0.422498717,0.2035397,Fema,Yes,-0.405557387,-60.07769906
61.28557855,1.090869563,-0.619580088,-0.046671264,0.282688496,-0.472488842,-0.692256898,0.172941854,-0.680685755,-0.34216383,1.444936481,Fema,Yes,-0.188314095,60.99966512
-149.1519683,0.653054616,-0.473241664,-1.240076792,-0.261038873,-0.135996396,-0.81707927,-1.428102786,0.293668321,0.937783032,-1.370295438,Male,Yes,0.904562053,-149.4757041
145.1658977,0.646615614,-0.565781329,1.450951814,0.817397096,-0.450281835,-1.419234081,1.506980359,-0.3350913,-1.456164449,1.413085537,Fema,Yes,-1.631301462,145.6041552
130.6633935,0.767168809,0.161825878,-0.484893087,1.416104285,1.333678979,0.829296221,1.586740434,0.815072608,0.30031881,-2.62814945,Male,Yes,0.109992966,130.6860887
-65.35813185,-0.901890233,-0.287263612,1.396917906,-0.640161063,-0.123498168,0.370254753,-0.528050346,-0.287099898,2.532128704,-0.125764596,Male,Yes,2.563079868,-65.0900412
-42.6931664,-0.238408336,-0.806365955,-0.602577081,-0.220942319,0.234594567,0.460638277,1.226814231,-0.531617801,0.689356887,0.104468776,Fema,Yes,0.461728376,-42.34982046
-92.9290195,-0.077892176,-0.04465737,-0.742039582,-0.60120013,1.148402086,0.604364993,-0.315522252,-1.526880313,-0.216581095,0.771581354,Male,Yes,-0.333601614,-93.23583173
-108.5303142,1.013972154,0.662074289,2.171164949,-0.957158098,-1.005311872,0.101407147,-0.082034153,0.588742407,1.009711855,0.018922104,Fema,Yes,0.838640193,-108.2642089
186.6213568,-1.32529328,0.567916502,1.377155714,1.641788309,1.51015942,-1.619323338,1.828015342,0.066932328,1.169078967,-0.605417748,Male,Yes,1.321785414,186.113194
48.43163057,-1.453629876,0.40591252,0.475027002,-0.510847298,-0.939640633,-2.381750138,0.632082603,0.139787247,1.005650162,0.045521977,Male,Yes,1.104767552,48.68759095
-63.33534071,-0.76203896,1.18997805,0.198327059,0.388991945,0.424902672,-1.881483799,-0.794706118,1.084747577,-0.413274805,-0.823613276,Fema,Yes,-0.216472696,-63.11351052
55.76673118,-0.818504141,0.414674267,1.85710227,-1.500328376,-0.204960552,-0.174006838,-0.055258996,0.140495907,0.434788805,0.886293195,Male,Yes,0.723578064,56.13720154
-336.6997532,-0.050603541,-0.793117363,-0.960504382,0.199300197,-0.502816701,2.41245368,-2.201441286,-0.978829859,0.181338429,-0.468864188,Fema,Yes,0.146298928,-336.576204
168.258354,-1.3630435,-0.483738886,0.352000158,0.328091763,0.379576206,0.651929549,-0.146882853,0.660664029,1.507320253,0.869526008,Male,Yes,1.457414809,168.7040019
262.4435328,1.132346913,1.239120026,-0.721164754,0.766748347,-1.534820135,-0.224037967,0.369670985,1.992030951,0.797260189,-0.377953238,Male,Yes,0.550854882,262.6756716
57.16831644,-0.271728524,1.251045527,-0.163890421,0.436882029,-0.735976592,-1.025190134,0.947976564,-0.778022153,-0.558370487,-0.357133052,Male,Yes,-0.59309784,56.34434206
-180.6184304,-0.059928003,-0.774458969,0.77416061,-0.388154192,1.145262173,0.346494442,-0.71130636,-0.22007578,-0.025798558,-0.324934958,Fema,Yes,0.368964023,-180.5731155
335.0556521,0.169408491,0.391182348,-1.063327859,0.433656138,-0.419566819,0.429714338,-0.127179831,1.829893228,-0.977627778,1.582104413,Male,Yes,-1.113539461,334.9295951
-160.0238563,0.694749144,-0.052567296,-0.596314038,0.691538751,-1.188859258,-0.506816354,-0.319328417,-1.383363955,0.610379379,0.141953163,Fema,Yes,0.793020608,-160.7115154
-204.1810419,-0.753514741,-1.254276681,-3.021993349,-0.085368813,-0.963129714,-0.311991994,-0.697204378,-1.519334589,0.356222747,-0.322791256,Male,Yes,0.288913671,-204.4115408
291.5494027,-0.816861078,1.157940529,-0.159229544,0.441869496,1.214607755,-0.392758199,1.576192964,0.454029174,2.089610456,0.718455753,Male,Yes,2.136613179,291.8738593
-73.43566562,-2.163661013,-1.920705599,0.204318591,-1.065148104,-0.600956979,0.706471614,-1.186382001,0.680145766,0.357153661,1.140459674,Fema,Yes,0.686962517,-73.88862899
-209.4525818,-1.202888325,0.254715537,-0.941545675,-1.213523603,1.178189364,-1.220117157,-0.847210178,0.896167194,0.15865193,-0.343417864,Fema,Yes,-0.266144768,-209.5184466
115.1396384,1.369847447,-0.899627803,0.256726102,1.397360647,-1.578458624,-0.990763251,0.554688863,1.01511976,1.031522582,-0.084229479,Fema,Yes,1.243472277,115.6080538
135.3722927,1.087177558,-0.633544642,1.334136549,1.225241058,1.104046055,-1.099342917,1.102627936,-0.529796354,-1.726708061,-0.35590979,Male,Yes,-1.586639683,135.8308129
-106.6156494,0.739304533,-0.061494764,-1.266342677,1.087546315,-0.054888185,0.522557602,0.51400418,-1.874313497,0.482080609,-1.261491747,Male,Yes,0.494317689,-105.9348354
268.365851,0.060856385,-0.106714925,0.292856921,1.358381888,0.399506683,1.54931126,-0.330709076,0.081658363,0.0939683,1.01667712,Male,Yes,-0.101420907,267.8865944
-168.4034582,-0.923964651,0.780847551,-1.561627428,1.250699061,1.78882154,-0.318374819,-1.498482514,-0.674702831,0.091977391,0.820240635,Fema,Yes,0.244532117,-168.5606157
154.2850356,0.193831737,-0.120041122,1.336386182,2.464321934,-0.268009783,-0.49660821,-0.223426112,-0.560981003,-0.791756516,0.342427351,Male,Yes,-0.877109025,153.4117827
-6.872412096,0.049039646,-1.461771323,0.003909021,-1.182275708,-0.280314759,0.886658602,-0.594155961,2.270058792,0.186373822,-1.035966666,Fema,Yes,0.253338251,-6.866527574
-171.0906749,0.414746526,1.534985303,-0.971434965,-0.743930905,-0.872582002,1.761094752,-0.203697521,-1.043598467,-0.326585572,-0.534628991,Fema,Yes,0.175989943,-170.9707353
-111.2226085,0.224820538,-0.458305446,0.098709349,-0.605147353,-0.108765425,0.454474991,-0.305517275,0.771819169,1.834745099,-0.869578693,Fema,Yes,1.873416213,-111.1269796
-100.5046258,1.326385897,0.539249191,-0.769916074,0.298238174,0.672294757,0.407461836,-1.099400791,-0.14963454,1.849263728,0.376425531,Fema,Yes,1.750854257,-100.4448256
